Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778406829263
Timestamp end: 1778408629639

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      287.8   128.9    80.4   131.0   146.4   279.1   338.4   368.5   389.0   411.8   440.6   488.4   583.1   788.0  3512.7  51795.6    51797
read      302.2   201.4    74.4   129.9   146.3   275.4   340.6   376.2   401.0   431.7   472.3   540.6   745.4  2649.8  7356.8  76720.0    76678
read      274.9    87.4    86.8   150.7   169.9   275.0   306.3   321.8   336.1   351.8   371.9   401.7   467.9   648.0  2932.7  19626.2    19630
read      388.3   214.2    74.4   147.9   172.8   346.6   434.1   485.9   524.1   571.0   635.4   782.5  1098.8  1376.9  3875.6 100295.2   100132
read      286.5   110.8    80.4   135.2   150.8   285.6   334.9   361.4   379.2   399.1   424.9   463.7   542.2   711.4  2031.3  40513.8    40498
read      536.6   284.7    80.4   185.5   233.4   501.2   587.0   639.8   689.9   782.2   927.9  1068.3  1269.8  1531.7  7375.1 108579.2   108559
read      278.2    94.0    80.4   144.0   161.5   277.7   313.2   332.8   346.8   365.4   388.7   425.7   519.5   735.1  1556.0  24035.2    23964
read      284.5   132.2    74.4   128.1   143.3   266.1   330.3   365.1   389.2   416.7   451.9   504.6   612.5   813.8  3085.2  70866.0    70760
read      404.9   224.3    74.4   149.7   176.1   360.9   455.2   507.9   545.8   593.1   665.5   848.6  1142.6  1370.8  3201.5  99535.0    99567
read      598.9   348.8    74.4   186.5   238.7   552.6   703.4   760.5   798.8   851.2   940.2  1273.1  1584.2  2270.4  7474.9 107553.2   107548
read      365.7   248.1    74.4   138.0   155.3   312.8   390.8   441.1   486.9   548.0   640.8   792.8  1234.4  1712.3  7193.8  53715.6    53742
read      508.5   274.5    74.4   185.2   231.0   468.9   558.2   615.1   664.6   740.8   862.1  1006.6  1229.5  1972.2  7265.9 104000.0   103931
read      280.4   129.3    74.4   126.6   141.8   268.8   330.6   361.6   382.9   406.0   435.0   481.6   581.0   748.1  1999.1  60501.8    60359
read      249.8    81.0    93.8   156.1   174.1   245.3   268.8   282.1   291.9   303.9   318.7   350.2   433.2  1056.0  3021.1   9762.8     9725
read      283.0   117.7    74.4   128.4   144.0   277.4   335.5   364.4   384.0   405.0   432.3   472.7   562.7   724.0  2642.5  52023.0    52014
read      287.4   108.2    80.4   137.5   154.3   289.0   336.0   360.5   376.8   395.8   419.5   455.9   535.5   649.7  1986.4  40006.8    40053
read      292.6   133.0    74.4   132.6   150.3   275.4   336.4   369.7   393.7   421.8   458.6   514.8   631.3   809.1  2304.3  86492.6    86436
read      281.5    97.9    86.8   149.3   167.6   283.0   315.4   333.9   347.0   363.8   384.1   416.2   497.9   679.5  2984.5  24074.8    23983
read      281.3   118.7    74.4   127.4   143.0   266.5   330.4   363.5   386.1   410.9   441.8   490.2   585.6   738.5  1380.0  66486.8    66595
read      275.2    92.5    80.4   142.2   160.1   278.2   311.9   329.8   343.0   359.7   379.4   409.6   485.1   624.3  2753.4  26172.0    26056
read      281.2   112.6    74.4   128.3   143.8   277.1   333.9   362.3   381.1   401.7   428.3   468.5   548.8   681.6  1403.4  51835.8    51764
read      282.6   114.5    74.4   132.8   149.4   283.8   330.1   354.0   370.5   389.6   412.5   449.3   535.6   717.3  3459.4  40242.2    40202
read      281.0   120.6    68.9   127.4   143.1   265.0   327.0   360.3   383.2   408.8   442.4   495.4   594.2   742.1  1686.7  76762.8    76665
read      252.4   104.9    86.8   155.2   173.8   248.2   272.8   286.7   295.7   308.6   323.4   354.9   429.5  1047.2  4012.5  11175.8    11133
read      281.7   124.6    74.4   127.6   143.5   264.8   326.3   359.9   383.4   409.9   443.9   497.5   601.6   788.8  2603.8  80229.8    80405
read      282.8   131.8    74.4   128.1   144.0   265.6   328.0   361.7   385.3   411.8   445.9   499.0   606.0   773.7  2423.4  78989.0    79106
read      314.1   137.5    74.4   138.8   158.7   295.4   356.9   392.4   418.7   451.1   494.2   560.3   718.1   995.7  1949.4  97273.6    97258
read      280.3   124.2    74.4   134.7   151.2   282.6   323.8   345.7   361.7   379.0   400.3   433.5   516.5   751.9  4547.8  36300.6    36307
read      276.6    93.5    74.4   139.9   156.7   280.0   315.7   334.9   348.2   365.7   386.8   418.2   491.1   626.8  2025.1  28620.8    28636
read      282.4   106.8    80.4   132.6   148.7   283.9   331.4   355.8   372.2   391.4   414.8   452.4   536.7   692.3  1890.4  41589.6    41620
read      280.7   126.0    74.4   127.7   143.4   263.6   326.0   359.4   382.3   407.8   441.6   494.8   595.8   760.0  3492.8  75834.4    75736
read      282.9   116.9    80.4   131.3   147.6   281.9   332.5   358.0   375.1   394.9   419.8   459.2   546.3   720.8  2193.0  44829.4    44979
read      278.6    96.0    74.4   138.7   155.1   282.0   320.2   341.0   356.1   372.7   394.4   426.4   498.6   634.7  1304.9  31504.8    31478
read      279.7   102.8    74.4   133.8   150.3   282.7   326.3   348.9   365.3   383.5   404.0   436.8   509.1   650.9  1391.3  37543.2    37586
read      522.0   251.8    80.4   197.8   250.4   483.3   563.0   620.4   678.4   774.9   889.9  1004.3  1173.9  1420.2  7096.4 105520.4   108330

Total QPS = 57429.8 (103373584 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25533275742 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
