Random waveform, supplied seed
Total number of intervals = 180 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036)
Average QPS expected = 56542
Timestamp start: 1778011460580
Timestamp end: 1778013260908

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      273.2   100.9    93.8   150.3   167.0   269.6   303.2   320.2   333.4   346.8   367.9   401.5   519.6  1166.1  2968.0  27670.1    27671
read      402.6   469.6    86.8   142.7   159.9   288.5   358.5   403.0   444.7   505.8   622.9  1204.2  2579.3  4777.6  8135.9  98658.2    98736
read      269.8   148.1    86.8   136.5   150.1   239.8   293.7   323.6   345.1   370.7   404.4   472.9   761.5  1694.9  2951.6 106423.7   106314
read      272.3   147.9    86.8   137.3   150.9   242.7   296.1   326.3   347.7   373.6   409.2   480.8   771.6  1679.7  3056.9 105163.0   105027
read      260.7   131.6    80.4   133.4   146.4   234.1   288.3   318.0   339.1   363.6   395.1   454.5   666.5  1233.5  3218.1  96824.6    96867
read      257.5   127.7    86.8   131.5   143.9   231.5   286.7   316.5   337.1   360.7   390.7   442.5   650.1  1301.8  2713.6  89441.4    89493
read      263.9   103.4    80.4   136.4   150.0   257.8   304.2   326.1   340.7   357.9   378.6   414.5   529.8   928.2  2389.6  50612.8    50538
read      263.8    97.9    93.8   156.8   174.7   263.7   291.0   305.6   315.6   327.8   342.7   367.7   429.5   716.1  2554.9  22114.4    22083
read      265.4   104.3    86.8   137.7   151.2   259.7   305.3   326.7   341.1   358.2   379.0   415.1   538.9   964.4  1937.2  48566.6    48618
read      263.6   143.1    86.8   132.8   145.7   234.6   289.4   319.2   340.3   365.1   397.3   460.5   732.7  1657.5  2776.6  94194.1    94298
read      257.8   124.0    86.8   131.6   144.2   242.8   297.0   322.6   339.6   358.9   382.5   422.0   545.1   947.3  4350.7  63575.5    63579
read      261.0   115.9    80.4   132.8   145.8   245.6   299.8   325.9   343.0   363.1   388.1   430.1   566.8  1023.9  2724.2  64585.5    64573
read      254.4   116.8    86.8   129.8   142.0   232.4   289.1   317.9   337.4   359.4   386.7   431.8   582.4  1078.6  2498.2  77113.7    77178
read      266.7    89.6    93.8   149.8   165.4   267.1   299.8   316.0   327.5   340.4   357.8   385.1   459.6   770.1  2654.7  29833.6    29824
read      259.6   117.5    86.8   131.9   144.7   243.1   298.4   324.9   342.3   362.5   387.6   428.5   556.4  1135.9  2782.4  64537.9    64495
read      268.1    88.9    93.8   162.0   179.9   268.4   295.4   310.1   319.4   332.0   345.2   369.1   427.4   679.2  2265.2  20884.1    20917
read      261.9   136.7    86.8   132.2   144.9   235.8   291.1   320.5   341.0   364.9   395.6   452.9   663.5  1615.4  3304.4  85617.7    85651
read      260.3   109.8    86.8   132.8   145.8   246.3   299.7   325.4   342.4   362.6   387.8   429.3   547.4   865.1  2445.5  61898.8    61935
read      264.6   100.2    86.8   137.0   150.7   257.9   305.1   327.8   342.8   360.4   381.8   418.5   525.5   859.6  1934.0  50307.7    50216
read      261.4   130.5    86.8   131.5   144.3   240.8   296.0   323.6   342.2   364.1   392.0   441.5   620.9  1215.6  3267.1  72297.6    72251
read      256.3   112.9    80.4   130.3   142.7   236.8   292.4   320.2   339.1   360.7   388.0   433.1   577.8   960.9  2235.0  71798.0    71798
read      269.9   104.5   101.3   163.5   182.2   269.0   295.5   310.1   319.4   332.1   345.7   370.9   435.7   899.4  2358.9  19723.7    19701
read      269.4    84.1    86.8   156.1   173.7   269.1   298.7   314.3   325.1   338.2   354.8   381.4   461.4   805.7  2564.2  25016.4    24952
read      261.1   137.0    86.8   132.5   145.6   235.6   291.3   320.6   340.6   363.8   393.2   445.5   656.1  1366.3  3137.8  81911.7    81838
read      271.1    90.2    93.8   156.5   173.6   271.1   302.3   317.8   329.2   341.4   358.5   384.5   454.4   825.5  3026.0  26583.6    26648
read      268.5    82.6    93.8   155.6   173.1   269.1   298.9   314.5   325.2   338.1   353.9   379.0   447.5   631.7  2006.5  24810.4    24837
read      269.4    88.0    86.8   151.1   167.3   269.3   302.3   318.6   330.7   343.4   362.1   391.1   470.6   783.3  2289.5  29429.2    29420
read      267.9   168.0    80.4   133.8   147.0   235.2   289.2   319.1   340.5   366.0   399.7   465.9   803.6  2065.1  3745.0 103814.3   103882
read      257.6   115.2    86.8   131.2   143.8   238.9   294.8   322.2   340.9   362.2   388.7   432.4   567.6   970.0  2234.1  70266.8    70314
read      260.5   110.9    86.8   133.0   146.0   246.8   300.2   325.8   342.5   362.1   386.4   426.8   548.8   905.3  2761.0  61590.3    61679
read      264.5   104.1    86.8   137.0   150.6   258.5   305.2   327.0   341.3   358.5   379.3   415.4   526.0   907.4  2518.8  49483.1    49557
read      266.1    92.5    93.8   162.1   180.3   264.7   291.0   305.2   315.1   326.9   342.1   367.1   435.5   851.8  3297.0  19248.1    19325
read      251.3    89.9    93.8   169.4   187.1   246.6   267.3   278.2   287.3   296.5   311.5   333.9   398.0  1194.6  3813.3   9138.2     9128
read      265.8   158.2    86.8   132.9   145.9   234.9   290.0   319.9   341.2   366.2   398.5   461.9   764.1  1958.9  3583.3  94698.3    94933
read      270.4   104.5    93.8   155.7   173.4   268.8   298.5   314.1   324.9   338.1   354.6   381.5   462.9  1078.8  4653.8  24270.9    24327
read      263.6   128.9    80.4   132.3   145.2   241.8   297.9   326.1   345.0   367.3   395.6   447.2   632.0  1414.4  3049.8  72095.2    71896
read      271.3   162.1    80.4   134.7   148.3   241.1   295.5   325.1   345.8   371.2   404.3   476.1   792.7  1833.5  3764.9  93637.2    93771
read      267.7   108.3    93.8   160.4   179.1   266.0   292.9   307.7   317.6   330.5   345.2   372.0   448.1   756.2  3024.6  20467.5    20452
read      268.8   119.7    86.8   141.0   155.6   265.4   307.5   327.7   341.3   357.7   377.1   411.3   511.5   917.2  2472.8  42404.7    42338
read      262.5   124.4    86.8   131.9   144.7   241.2   297.2   325.1   343.9   366.0   394.2   445.1   634.8  1288.1  2487.8  72438.1    72627
read      263.5   135.8    86.8   132.5   145.4   238.8   294.6   323.8   343.8   367.2   397.2   454.4   658.0  1411.9  3725.5  80637.5    80603
read      265.2   112.6    86.8   137.7   151.1   258.7   304.6   326.2   340.6   357.6   378.2   414.6   535.0   996.2  2975.1  48985.3    49049
read      270.7   151.3    86.8   134.9   148.4   241.4   296.7   326.6   347.3   372.1   404.1   470.6   770.3  1840.0  3396.7  92099.9    92305
read      260.8   109.2    86.8   133.5   146.7   251.1   301.5   325.3   340.9   359.3   381.8   419.7   531.3   855.9  2850.9  57038.0    56889
read      261.4   130.5    80.4   131.4   144.3   239.6   293.4   321.1   340.6   363.6   393.6   448.1   628.7  1338.8  2744.3  77959.9    78036

Total QPS = 56537.2 (101766968 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25136441590 bytes :   13.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
